order_id,order_date,shipped_date,status,comments,order_amount,customer_id,store_id
O5197546,2022-07-18,2022-07-20,completed,,81.6,4162468,S53
O5197890,2022-12-20,2022-12-21,completed,,82.94,2527042,S240
O5198795,2022-05-02,2022-05-04,completed,,90.43,6386299,S255
O5199956,2022-11-18,2022-11-23,completed,,90.11,5568477,S227
O5200299,2022-02-16,2022-02-18,completed,,83.35,3325611,S479
O5200707,2022-01-28,2022-02-01,completed,,58.13,5564515,S65
O5200811,2022-11-30,2022-12-02,abandoned,,230.77,4806421,S358
O5203891,2022-07-26,2022-07-28,completed,,57.17,9050853,S284
O5207346,2022-04-26,2022-04-27,completed,,158.56,9414374,S428
O5209040,2022-04-07,2022-04-12,completed,,81.28,8202216,S190
O5211859,2022-11-23,2022-11-25,completed,,115.02,8683151,S144
O5212476,2022-07-25,2022-07-27,completed,,89.03,8020832,S99
O5212805,2022-10-03,2022-10-05,completed,,64.26,4227259,S29
O5215462,2022-12-26,2022-12-28,completed,Holiday Promotion,188.42,9477864,S395
O5215665,2022-08-27,2022-08-31,completed,,91.83,4650152,S320
O5220620,2022-06-13,2022-06-15,completed,,89.5,1868548,S177
O5220864,2022-04-09,2022-04-13,completed,,66.91,5566084,S76
O5220893,2022-01-30,2022-01-31,completed,,46.34,7435861,S443
O5221438,2022-11-16,2022-11-17,abandoned,,81.23,4109216,S469
O5221511,2022-02-24,2022-02-25,completed,,71.47,3809926,S475
O5222662,2022-01-23,2022-01-25,completed,,60.14,5745906,S471
O5223488,2022-04-02,2022-04-04,completed,,84.6,5462548,S497
O5225819,2022-06-13,2022-06-14,completed,,87.65,8753956,S411
O5225936,2022-05-15,2022-05-16,completed,,96.31,1876437,S217
O5227017,2022-04-10,2022-04-12,completed,,71.24,5672824,S484
O5227435,2022-09-16,2022-09-21,completed,,56.61,8172111,S495
O5227508,2022-09-30,2022-10-04,completed,,93.95,2173758,S42
O5229456,2022-03-26,2022-03-30,completed,,51.51,3426254,S23
O5229620,2022-12-19,2022-12-21,completed,,109.25,6099442,S225
O5230368,2022-05-10,2022-05-11,completed,,91.47,1375340,S414
O5232028,2022-04-20,2022-04-21,completed,,80.21,4926677,S371
O5233441,2022-08-18,2022-08-19,completed,,63.04,4796779,S206
O5235125,2022-11-26,2022-11-28,completed,,189.61,7067981,S475
O5235969,2022-02-01,2022-02-02,abandoned,,92.27,9677266,S369
O5236848,2022-05-03,2022-05-05,completed,,61.26,9579665,S342
O5237265,2022-04-20,2022-04-21,completed,,67.76,9142446,S64
O5237747,2022-11-14,2022-11-16,abandoned,,62.78,4259837,S212
O5238361,2022-12-25,2022-12-29,abandoned,Holiday Promotion,166.0,2069469,S359
O5242100,2022-06-07,2022-06-08,completed,,61.2,3140639,S489
O5245617,2022-09-20,2022-09-22,completed,,96.26,4481037,S77
O5247237,2022-01-03,2022-01-04,completed,,50.39,4997652,S429
O5247279,2022-07-27,2022-07-29,completed,,57.3,1450152,S320
O5247819,2022-07-28,2022-08-02,completed,,72.58,2291315,S493
O5251130,2022-07-22,2022-07-27,completed,,90.13,3897144,S86
O5251255,2022-09-13,2022-09-14,completed,,100.08,1804499,S215
O5254621,2022-02-06,2022-02-08,completed,,94.91,5267385,S43
O5255294,2022-07-02,2022-07-07,completed,,85.48,4227259,S260
O5256140,2022-11-04,2022-11-08,completed,,59.15,4270360,S424
O5257128,2022-11-21,2022-11-22,completed,,115.79,1716135,S227
O5258592,2022-06-05,2022-06-07,completed,,51.1,8701111,S414
O5259232,2022-04-25,2022-04-27,completed,,167.81,3720140,S476
O5259447,2022-01-18,2022-01-20,completed,,73.66,8964670,S444
O5260312,2022-05-30,2022-06-01,abandoned,Holiday Promotion,86.37,1044684,S331
O5260496,2022-12-31,2023-01-05,abandoned,,168.38,3703678,S125
O5261205,2022-07-11,2022-07-13,completed,,47.82,8580307,S321
O5261899,2022-10-10,2022-10-12,abandoned,Holiday Promotion,82.9,7533393,S56
O5262228,2022-12-14,2022-12-15,completed,,102.06,1867999,S63
O5263565,2022-03-19,2022-03-23,completed,,46.45,8457361,S123
O5267688,2022-08-03,2022-08-04,completed,,52.93,7535760,S187
O5268905,2022-12-28,2022-12-30,completed,,208.12,2462730,S98
O5271921,2022-11-19,2022-11-21,completed,,104.92,4429465,S204
O5273188,2022-08-05,2022-08-09,completed,,68.47,7225525,S75
O5275291,2022-11-22,2022-11-27,completed,,82.22,4293584,S273
O5277240,2022-08-08,2022-08-09,completed,,90.93,4996360,S325
O5280729,2022-12-28,2022-12-30,completed,,203.86,3507364,S68
O5281839,2022-07-24,2022-07-26,completed,,90.91,9064738,S460
O5282312,2022-01-26,2022-01-27,completed,,87.05,2530929,S448
O5282901,2022-11-23,2022-11-25,completed,,122.69,5127237,S122
O5285498,2022-06-22,2022-06-23,completed,,47.37,5062231,S210
O5287976,2022-10-23,2022-10-24,completed,,138.08,9827217,S274
O5288358,2022-02-24,2022-03-01,completed,,102.11,8430127,S156
O5289425,2022-05-09,2022-05-11,completed,,75.19,1849941,S472
O5292151,2022-04-03,2022-04-04,abandoned,,95.8,3445082,S296
O5294841,2022-10-02,2022-10-03,completed,,69.59,6496014,S330
O5296321,2022-11-16,2022-11-17,completed,,65.89,7088877,S91
O5297474,2022-12-19,2022-12-20,completed,,81.41,4553599,S46
O5298927,2022-02-07,2022-02-09,completed,,67.19,6367150,S434
O5301790,2022-05-01,2022-05-03,completed,,77.73,6581282,S355
O5302359,2022-07-12,2022-07-13,completed,,85.22,9065374,S444
O5304513,2022-08-12,2022-08-17,abandoned,,60.2,1549535,S491
O5305160,2022-10-08,2022-10-12,completed,,60.7,9522507,S473
O5307402,2022-10-14,2022-10-19,abandoned,,68.7,9089647,S438
O5309516,2022-12-20,2022-12-21,completed,,97.47,4019838,S14
O5313424,2022-12-06,2022-12-08,abandoned,,57.41,9309678,S402
O5316755,2022-09-14,2022-09-16,completed,,93.21,6883579,S419
O5317585,2022-10-03,2022-10-04,completed,,91.69,7340412,S245
O5321994,2022-02-09,2022-02-10,completed,,76.35,1080422,S189
O5322310,2022-08-31,2022-09-01,completed,,97.37,1514422,S267
O5322851,2022-12-04,2022-12-05,completed,,231.35,2304841,S418
O5326211,2022-09-20,2022-09-21,completed,,92.57,9489189,S349
O5328081,2022-02-14,2022-02-16,abandoned,,89.46,1787308,S174
O5328243,2022-11-13,2022-11-14,completed,,61.82,5297749,S78
O5329731,2022-05-08,2022-05-09,abandoned,,79.25,3509330,S443
O5331544,2022-03-30,2022-03-31,completed,,67.69,4048114,S406
O5332576,2022-07-14,2022-07-19,completed,,94.15,3261922,S213
O5334858,2022-07-02,2022-07-07,abandoned,,66.82,5568477,S82
O5336612,2022-05-03,2022-05-05,completed,,109.9,5181454,S232
O5337303,2022-12-11,2022-12-13,completed,,47.48,8987058,S297
O5337354,2022-12-17,2022-12-21,completed,,26.66,6661853,S121
O5339668,2022-08-25,2022-08-30,completed,,62.06,6499635,S440
O5340784,2022-06-16,2022-06-21,completed,,92.34,7461066,S349
O5341737,2022-07-06,2022-07-08,completed,,94.55,2231458,S105
O5342854,2022-10-20,2022-10-21,completed,,76.5,1209278,S46
O5342952,2022-10-19,2022-10-20,completed,,104.86,9877349,S500
O5345335,2022-04-01,2022-04-05,completed,,60.69,4227259,S179
O5346617,2022-03-09,2022-03-11,completed,,72.25,2454295,S483
O5348200,2022-11-25,2022-11-29,completed,,138.56,5945778,S45
O5354274,2022-12-19,2022-12-20,completed,,76.43,1595652,S20
O5359551,2022-11-20,2022-11-21,completed,,83.58,4937759,S105
O5359565,2022-08-06,2022-08-08,completed,,73.45,4412931,S115
O5364794,2022-10-03,2022-10-05,abandoned,,82.9,3703678,S110
O5364917,2022-11-20,2022-11-21,completed,,94.74,9985843,S170
O5365712,2022-11-06,2022-11-07,completed,,67.18,9424094,S188
O5366468,2022-12-23,2022-12-28,completed,,117.99,9309678,S421
O5367701,2022-07-22,2022-07-26,completed,,51.36,6324780,S52
O5369375,2022-03-21,2022-03-22,completed,,101.0,2139331,S288
O5371729,2022-05-13,2022-05-17,completed,,82.79,9583841,S447
O5371945,2022-12-06,2022-12-07,completed,,59.07,4087005,S404
O5372042,2022-02-23,2022-02-24,completed,,75.58,5623978,S143
O5374607,2022-01-31,2022-02-01,completed,,43.69,8746515,S26
O5377555,2022-03-26,2022-03-28,abandoned,,69.03,4840457,S182
O5378690,2022-09-03,2022-09-07,completed,,63.32,2980922,S477
O5382733,2022-04-15,2022-04-20,completed,,39.92,1037840,S210
O5383328,2022-12-19,2022-12-20,completed,,49.52,6725717,S328
O5383464,2022-08-17,2022-08-19,abandoned,,53.01,3140639,S219
O5385278,2022-06-15,2022-06-16,completed,,86.87,6386299,S234
O5385449,2022-05-23,2022-05-24,completed,,85.21,6798847,S401
O5386360,2022-07-17,2022-07-19,canceled,,119.31,8864962,S293
O5386505,2022-12-19,2022-12-21,completed,,61.34,1178334,S214
O5387663,2022-12-03,2022-12-07,abandoned,,251.97,7831703,S381
O5387698,2022-03-13,2022-03-15,completed,,83.42,6386299,S171
O5389873,2022-11-16,2022-11-17,completed,,73.63,7340412,S433
O5391555,2022-05-26,2022-05-27,completed,,85.01,7533393,S211
O5392017,2022-12-05,2022-12-06,completed,,79.43,3437089,S26
O5392089,2022-12-29,2022-12-30,abandoned,,220.53,5963618,S43
O5392427,2022-10-03,2022-10-04,abandoned,,88.32,1804499,S398
O5394809,2022-12-22,2022-12-27,abandoned,,124.6,9561098,S18
O5395137,2022-08-16,2022-08-18,completed,,107.79,3574315,S38
O5396050,2022-02-24,2022-02-25,canceled,,66.65,7081833,S252
O5398090,2022-03-29,2022-03-31,completed,,75.98,5267771,S398
O5398753,2022-02-27,2022-02-28,completed,,86.43,8767424,S90
O5399941,2022-03-18,2022-03-23,completed,,79.75,4125607,S255
O5402984,2022-10-27,2022-10-28,completed,,53.38,7341181,S343
O5404355,2022-01-29,2022-02-02,completed,,78.56,9775257,S476
O5404582,2022-01-28,2022-02-01,canceled,,90.05,4376848,S443
O5404641,2022-05-14,2022-05-16,completed,,63.27,1560868,S51
O5408125,2022-12-27,2022-12-28,completed,,206.23,5935541,S103
O5410901,2022-03-27,2022-03-28,completed,,89.33,3786357,S127
O5411303,2022-12-26,2022-12-27,completed,Holiday Promotion,194.2,1517277,S325
O5412055,2022-01-18,2022-01-19,completed,,94.05,2304841,S203
O5413892,2022-09-14,2022-09-16,completed,,85.74,1804499,S404
O5414199,2022-08-17,2022-08-19,completed,,88.24,3582825,S85
O5416392,2022-02-12,2022-02-16,completed,,66.1,2089474,S103
O5417143,2022-01-21,2022-01-25,completed,,75.71,3897193,S454
O5417534,2022-02-13,2022-02-14,completed,,57.86,4574915,S196
O5418097,2022-06-10,2022-06-15,completed,,99.04,4796779,S380
O5421092,2022-11-09,2022-11-14,completed,,85.2,7202916,S184
O5424398,2022-11-22,2022-11-27,abandoned,,105.57,6974623,S304
O5425868,2022-07-08,2022-07-13,completed,,114.27,3600807,S317
O5426095,2022-11-07,2022-11-09,completed,,68.81,8977200,S59
O5426534,2022-12-20,2022-12-22,completed,,81.29,6277907,S75
O5427920,2022-01-28,2022-02-02,completed,,68.34,4692843,S205
O5428926,2022-11-26,2022-11-30,completed,,140.1,2770910,S304
O5433281,2022-11-21,2022-11-23,abandoned,,104.15,7132612,S461
O5433688,2022-12-29,2023-01-03,completed,,227.27,8259287,S174
O5434408,2022-11-02,2022-11-03,completed,,68.89,7963537,S390
O5437523,2022-11-30,2022-12-01,completed,,238.36,1746980,S165
O5438661,2022-11-09,2022-11-10,completed,,86.76,4692843,S238
O5438686,2022-02-27,2022-03-01,completed,,108.99,7081833,S441
O5439026,2022-05-15,2022-05-17,completed,,79.57,9089647,S390
O5442346,2022-12-16,2022-12-21,completed,,100.98,4914205,S218
O5443268,2022-06-08,2022-06-10,abandoned,,54.37,6170880,S55
O5444814,2022-03-16,2022-03-18,completed,,52.75,1849941,S287
O5448143,2022-11-29,2022-12-01,completed,,228.82,1992771,S200
O5448920,2022-08-06,2022-08-10,completed,,75.63,2908091,S23
O5452936,2022-01-29,2022-02-02,completed,,95.95,9464118,S435
O5456303,2022-04-14,2022-04-15,completed,,73.24,2339702,S328
O5457337,2022-06-05,2022-06-07,completed,,31.7,5568477,S304
O5459504,2022-11-24,2022-11-25,completed,Holiday Promotion,114.31,8421123,S99
O5461789,2022-07-18,2022-07-20,canceled,,70.99,9452189,S359
O5462878,2022-08-24,2022-08-25,completed,,83.02,7050543,S419
O5463416,2022-02-08,2022-02-10,completed,,63.06,1540517,S340
O5463567,2022-09-17,2022-09-19,completed,,91.34,4005087,S281
O5463742,2022-04-13,2022-04-14,completed,,48.19,8462695,S380
O5465229,2022-09-05,2022-09-07,completed,Holiday Promotion,83.79,7435861,S141
O5467261,2022-08-19,2022-08-24,completed,,55.45,5121850,S96
O5467261,2022-01-25,2022-01-27,completed,,60.99,1741156,S292
O5467394,2022-11-21,2022-11-23,completed,,82.2,2841645,S465
O5468037,2022-04-09,2022-04-11,completed,,68.26,8683151,S240
O5469720,2022-09-01,2022-09-02,completed,,65.01,5067507,S28
O5470393,2022-04-17,2022-04-18,completed,,274.68,9309678,S318
O5471104,2022-02-10,2022-02-15,completed,,97.89,1378915,S321
O5471579,2022-12-15,2022-12-20,completed,,183.6,9796925,S178
O5472834,2022-06-08,2022-06-10,completed,,66.09,8489651,S157
O5473059,2022-05-28,2022-06-02,completed,,94.38,3688543,S320
O5473887,2022-08-25,2022-08-26,completed,,59.23,6702413,S166
O5475961,2022-12-26,2022-12-28,completed,Holiday Promotion,169.85,8683151,S451
O5476680,2022-06-08,2022-06-09,completed,,87.82,9526485,S357
O5476989,2022-12-19,2022-12-20,completed,,64.11,7478815,S158
O5477214,2022-05-27,2022-06-01,completed,,95.77,7156174,S159
O5480190,2022-08-10,2022-08-11,completed,,47.9,2154365,S365
O5480451,2022-06-18,2022-06-23,completed,,64.01,4259837,S425
O5481335,2022-11-20,2022-11-22,completed,,50.88,7209760,S451
O5485975,2022-09-27,2022-09-29,completed,,72.58,7435861,S77
O5486406,2022-04-18,2022-04-19,completed,,95.32,1517450,S270
O5487068,2022-09-14,2022-09-15,completed,,57.86,7585264,S369
O5489832,2022-12-19,2022-12-21,completed,,78.97,2515673,S128
O5491407,2022-04-20,2022-04-21,abandoned,,74.99,8904696,S131
O5492202,2022-03-22,2022-03-24,abandoned,,97.76,1402982,S481
O5493127,2022-04-26,2022-04-28,completed,,158.35,1400050,S64
O5494365,2022-10-11,2022-10-12,completed,,62.72,9775257,S205
O5496682,2022-07-25,2022-07-27,completed,,97.93,5734395,S350
O5497894,2022-02-15,2022-02-16,completed,,84.56,8822701,S92
O5499580,2022-10-11,2022-10-12,abandoned,,86.5,6677901,S210
O5500542,2022-10-22,2022-10-26,completed,,58.99,3546748,S297
O5500993,2022-04-30,2022-05-02,abandoned,,205.74,8160118,S482
O5502848,2022-11-19,2022-11-21,completed,,79.86,7443791,S284
O5505435,2022-09-27,2022-09-29,completed,,39.82,2932698,S408
O5506381,2022-01-12,2022-01-14,completed,,86.39,1821011,S405
O5507586,2022-10-14,2022-10-19,completed,,94.91,5743979,S358
O5509305,2022-10-04,2022-10-05,completed,,78.09,7800612,S131
O5510741,2022-12-14,2022-12-15,completed,,61.3,8822701,S212
O5511208,2022-07-10,2022-07-12,completed,,261.25,8204342,S17
O5515681,2022-01-21,2022-01-25,completed,,61.56,2656228,S382
O5516707,2022-12-27,2022-12-29,completed,,201.82,1821050,S347
O5517153,2022-12-23,2022-12-27,completed,,120.93,3657478,S75
O5517641,2022-02-27,2022-02-28,completed,,63.36,3462393,S395
O5517720,2022-02-13,2022-02-14,completed,,81.36,5743979,S164
O5520206,2022-07-04,2022-07-05,completed,Holiday Promotion,92.27,4664454,S143
O5521099,2022-03-05,2022-03-07,completed,,72.38,1711889,S160
O5522258,2022-09-21,2022-09-22,completed,,67.95,6324780,S162
O5522544,2022-07-04,2022-07-06,completed,Holiday Promotion,107.27,9416976,S485
O5524351,2022-10-15,2022-10-19,completed,,82.58,8987058,S35
O5526196,2022-05-09,2022-05-11,canceled,,83.96,6655234,S163
O5526984,2022-10-08,2022-10-13,abandoned,,53.38,5136910,S423
O5527138,2022-09-14,2022-09-15,completed,,82.18,5802829,S292
O5531630,2022-10-07,2022-10-12,completed,,83.89,2238688,S208
O5532143,2022-04-25,2022-04-26,completed,,144.49,6277907,S264
O5534560,2022-10-11,2022-10-13,completed,,90.61,4976028,S343
O5534952,2022-06-29,2022-07-01,abandoned,,71.37,3886460,S218
O5538462,2022-10-06,2022-10-07,completed,,87.32,1231794,S171
O5541351,2022-11-10,2022-11-15,completed,,70.83,6420412,S177
O5541536,2022-04-03,2022-04-04,completed,,59.87,5526786,S443
O5546250,2022-05-13,2022-05-18,completed,,76.36,9522507,S150
O5546497,2022-01-13,2022-01-14,completed,,38.39,4078148,S463
O5550760,2022-10-04,2022-10-06,abandoned,,47.33,5734395,S252
O5551752,2022-06-03,2022-06-08,abandoned,,206.62,1738684,S468
O5552199,2022-09-15,2022-09-20,completed,,55.83,9806694,S94
O5552698,2022-11-19,2022-11-23,completed,,66.02,2960304,S58
O5553152,2022-11-23,2022-11-25,completed,,115.86,3812439,S173
O5556358,2022-02-19,2022-02-24,completed,,73.09,6536351,S325
O5558346,2022-08-19,2022-08-23,abandoned,,74.06,1720409,S116
O5559883,2022-01-14,2022-01-19,completed,,79.61,3134009,S1
O5560948,2022-10-31,2022-11-01,completed,,71.2,4976028,S15
O5568168,2022-05-25,2022-05-26,completed,,70.64,3809926,S334
O5577881,2022-02-02,2022-02-03,completed,,78.01,1178334,S305
O5578029,2022-11-22,2022-11-27,completed,,135.74,3050636,S107
O5578563,2022-12-24,2022-12-28,completed,,133.29,1992771,S147
O5578846,2022-10-30,2022-10-31,completed,,79.68,5108536,S333
O5579339,2022-11-22,2022-11-23,completed,,93.37,4674001,S149
O5581970,2022-11-07,2022-11-09,completed,,72.17,6094567,S346
O5582677,2022-07-24,2022-07-25,completed,,70.11,6017470,S80
O5583920,2022-04-20,2022-04-22,completed,,85.31,5558767,S2
O5584213,2022-11-08,2022-11-09,completed,,76.65,9357872,S20
O5584328,2022-02-06,2022-02-08,completed,,72.59,2192193,S432
O5585966,2022-02-23,2022-02-24,completed,,49.04,4140281,S208
O5586134,2022-04-28,2022-05-03,completed,,223.62,4283669,S225
O5588159,2022-04-19,2022-04-21,completed,,59.44,6496014,S321
O5592071,2022-11-19,2022-11-23,completed,,57.92,2177401,S377
O5593050,2022-12-21,2022-12-22,completed,,107.19,5783866,S82
O5594742,2022-07-26,2022-07-27,completed,,77.94,3508022,S281
O5595638,2022-12-26,2022-12-27,completed,Holiday Promotion,186.79,5809273,S321
O5599938,2022-05-19,2022-05-24,completed,,77.14,2445583,S393
O5601770,2022-02-17,2022-02-22,abandoned,,87.42,4447437,S177
O5603478,2022-08-14,2022-08-16,completed,,70.84,4692843,S7
O5606336,2022-12-22,2022-12-23,completed,,136.14,4796779,S138
O5606670,2022-12-19,2022-12-21,completed,,98.69,5743979,S370
O5607007,2022-04-21,2022-04-26,completed,,96.49,7205150,S489
O5609050,2022-06-20,2022-06-21,completed,Holiday Promotion,54.03,7839954,S118
O5610893,2022-01-25,2022-01-26,completed,,67.84,8202216,S383
O5611085,2022-06-02,2022-06-07,completed,,87.82,6475997,S350
O5614726,2022-03-17,2022-03-22,abandoned,,68.06,4976028,S59
O5616497,2022-05-04,2022-05-06,completed,,45.64,5809273,S21
O5617643,2022-02-16,2022-02-17,completed,,60.7,7202916,S223
O5623164,2022-05-21,2022-05-23,abandoned,,45.06,9089647,S282
O5625082,2022-06-14,2022-06-16,abandoned,,232.87,2267541,S340
O5625222,2022-01-07,2022-01-12,canceled,,94.32,2681515,S411
O5626773,2022-10-11,2022-10-12,completed,,84.84,3456574,S83
O5627683,2022-04-18,2022-04-19,completed,,86.73,9784278,S470
O5628506,2022-03-20,2022-03-21,completed,,64.47,1720409,S408
O5631736,2022-11-20,2022-11-21,completed,,98.1,1267550,S283
O5633522,2022-11-20,2022-11-21,completed,,87.57,4491704,S469
O5635683,2022-01-18,2022-01-19,completed,,94.41,3445082,S168
O5635757,2022-02-11,2022-02-15,completed,,85.85,4650152,S361
O5636068,2022-02-01,2022-02-02,completed,,40.99,2267541,S405
O5638919,2022-10-06,2022-10-07,completed,,50.2,6277907,S42
O5639019,2022-11-21,2022-11-22,completed,,84.9,9262342,S241
O5639534,2022-04-11,2022-04-12,completed,,71.8,8259287,S423
O5640003,2022-08-10,2022-08-11,completed,,76.28,1894796,S182
O5640059,2022-01-08,2022-01-10,completed,,84.89,6661853,S175
O5640062,2022-08-07,2022-08-08,completed,,89.97,7033472,S70
O5640829,2022-12-26,2022-12-27,completed,Holiday Promotion,158.24,1498466,S55
O5641371,2022-03-24,2022-03-29,completed,,88.17,4252313,S328
O5642101,2022-09-02,2022-09-06,completed,,71.37,8702361,S426
O5643143,2022-02-02,2022-02-04,completed,,84.82,4877941,S360
O5645186,2022-12-12,2022-12-13,completed,,112.9,6250131,S65
O5647652,2022-12-29,2023-01-03,completed,,237.15,4577956,S408
O5649254,2022-04-20,2022-04-22,completed,,95.49,6211485,S264
O5652115,2022-05-14,2022-05-16,completed,,75.74,7375629,S388
O5654149,2022-08-28,2022-08-30,completed,,103.6,1293930,S72
O5654580,2022-12-24,2022-12-28,abandoned,,134.51,7443791,S423
O5654854,2022-06-02,2022-06-03,completed,,61.45,8049304,S334
O5654929,2022-01-16,2022-01-20,completed,,82.95,5068614,S235
O5655240,2022-12-23,2022-12-27,completed,,116.73,8489651,S480
O5658123,2022-04-04,2022-04-05,completed,,65.41,6865523,S54
O5660576,2022-04-26,2022-04-27,completed,,181.65,9064738,S26
O5660806,2022-12-07,2022-12-09,completed,,70.04,5990915,S3
O5661255,2022-04-07,2022-04-12,completed,,70.3,5568477,S195
O5661705,2022-09-06,2022-09-08,completed,,82.83,6386299,S20
O5662202,2022-10-17,2022-10-18,canceled,,66.41,1765016,S361
O5662785,2022-08-02,2022-08-03,abandoned,,76.23,2556439,S251
O5663572,2022-01-30,2022-02-01,completed,,68.0,1498466,S157
O5665021,2022-11-22,2022-11-27,completed,,95.85,5745906,S212
O5667496,2022-05-19,2022-05-20,completed,,57.95,2556439,S306
O5668455,2022-04-06,2022-04-08,completed,,98.44,4796779,S436
O5670489,2022-07-06,2022-07-08,completed,,64.37,2267541,S107
O5670682,2022-01-21,2022-01-25,completed,,42.34,3029319,S299
O5670721,2022-06-27,2022-06-28,completed,,78.48,1821050,S133
